# start: [7.3738686  0.75035135]mm
# end: [ 7.3738686 19.7893869]mm
# mode: density_graph
# distance (mm),	plasma density (cm^-3)
7.464949130292090729e+00 7.786997354404787200e+17
7.471201181489989906e+00 7.794421649255983360e+17
7.477453232687889972e+00 7.802453456406338560e+17
7.483705283885789150e+00 7.813106023810894080e+17
7.489957335083688328e+00 7.824525403807820800e+17
7.496209386281588394e+00 7.835944782588762880e+17
7.502461437479487572e+00 7.847364161971642880e+17
7.508713488677387637e+00 7.858783541278502400e+17
7.514965539875286815e+00 7.866485888053227520e+17
7.521217591073186881e+00 7.873006941517690880e+17
7.527469642271086059e+00 7.879527998926452480e+17
7.533721693468986125e+00 7.886049057132003840e+17
7.539973744666885302e+00 7.893105491233914880e+17
7.546225795864784480e+00 7.900466797760816640e+17
7.552477847062684546e+00 7.907870911685662720e+17
7.558729898260583724e+00 7.915001783518259200e+17
7.564981949458483790e+00 7.921498692640491520e+17
7.571234000656382968e+00 7.927820104428387840e+17
7.577486051854283033e+00 7.933294407205337600e+17
7.583738103052182211e+00 7.938326477810046720e+17
7.589990154250082277e+00 7.943303918368377600e+17
7.596242205447981455e+00 7.948281357978260480e+17
7.602494256645881521e+00 7.953258798138917120e+17
7.608746307843780698e+00 7.958236237631165440e+17
7.614998359041679876e+00 7.963213676838035200e+17
7.621250410239579942e+00 7.962322977277227520e+17
7.627502461437479120e+00 7.960168689691066880e+17
7.633754512635379186e+00 7.958224239099452160e+17
7.640006563833278364e+00 7.956279789260134400e+17
7.646258615031178429e+00 7.954335336932482560e+17
7.652510666229077607e+00 7.952390886085952000e+17
7.658762717426977673e+00 7.960521166550804480e+17
7.665014768624876851e+00 7.971953636439898880e+17
7.671266819822776029e+00 7.986873925281318400e+17
7.677518871020676094e+00 8.003637799116040960e+17
7.683770922218575272e+00 8.020631152139772160e+17
7.690022973416475338e+00 8.037624505884636160e+17
7.696275024614374516e+00 8.054617858909068800e+17
7.702527075812274582e+00 8.071611206740647680e+17
7.708779127010173760e+00 8.088604563718406400e+17
7.715031178208073825e+00 8.105597913513145600e+17
7.721283229405973003e+00 8.122591265651025920e+17
7.727535280603872181e+00 8.139584618677242880e+17
7.733787331801772247e+00 8.156577966516787200e+17
7.740039382999671425e+00 8.173571323476823040e+17
7.746291434197571490e+00 8.190564673289287680e+17
7.752543485395470668e+00 8.207558030242243840e+17
7.758795536593370734e+00 8.224551380061763840e+17
7.765047587791269912e+00 8.241544737007626240e+17
7.771299638989169978e+00 8.258538086834247680e+17
7.777551690187069156e+00 8.275531437883847680e+17
7.783803741384968333e+00 8.292524791623398400e+17
7.790055792582868399e+00 8.309518144653150720e+17
7.796307843780767577e+00 8.326511498391987200e+17
7.802559894978667643e+00 8.343504846610385920e+17
7.808811946176566821e+00 8.360498197652006400e+17
7.815063997374466886e+00 8.377491551389780480e+17
7.821316048572366064e+00 8.394484904421301760e+17
7.827568099770266130e+00 8.411478258158376960e+17
7.833820150968165308e+00 8.428471611190620160e+17
7.840072202166064486e+00 8.445464964926970880e+17
7.846324253363964552e+00 8.462458317959905280e+17
7.852576304561863729e+00 8.479451665829758720e+17
7.858828355759763795e+00 8.496445022722489600e+17
7.865080406957662973e+00 8.513438372602248960e+17
7.871332458155563039e+00 8.530431729487884800e+17
7.877584509353462217e+00 8.547425079374716160e+17
7.883836560551362282e+00 8.564418436253285120e+17
7.890088611749261460e+00 8.581411786147217920e+17
7.896340662947160638e+00 8.609200160448089600e+17
7.902592714145060704e+00 8.640708160425707520e+17
7.908844765342959882e+00 8.672216152509552640e+17
7.915096816540859948e+00 8.703724151077975040e+17
7.921348867738759125e+00 8.733034531129681920e+17
7.927600918936659191e+00 8.756577122000371200e+17
7.933852970134558369e+00 8.779596943495869440e+17
7.940105021332458435e+00 8.803038184547635200e+17
7.946357072530357613e+00 8.826479429246835200e+17
7.952609123728256790e+00 8.849920670253464320e+17
7.958861174926156856e+00 8.877748354250702080e+17
7.965113226124056034e+00 8.910395894964956160e+17
7.971365277321956100e+00 8.944192877716011520e+17
7.977617328519855278e+00 8.977989865701045760e+17
7.983869379717755344e+00 9.011786851681500160e+17
7.990121430915654521e+00 9.045583840414256640e+17
7.996373482113554587e+00 9.079380824791704320e+17
8.002625533311453765e+00 9.113177809422117120e+17
8.008877584509352943e+00 9.146974798612213760e+17
8.015129635707252120e+00 9.180771784148090880e+17
8.021381686905153074e+00 9.214694220336348160e+17
8.027633738103052252e+00 9.249247203690460160e+17
8.033885789300951430e+00 9.284480938034378240e+17
8.040137840498850608e+00 9.320257005700285440e+17
8.046389891696751562e+00 9.379404020330698240e+17
8.052641942894650740e+00 9.422021249549704960e+17
8.058893994092549917e+00 9.455817401220897280e+17
8.065146045290449095e+00 9.489613550792529920e+17
8.071398096488348273e+00 9.523409702115914240e+17
8.077650147686249227e+00 9.557643532712069120e+17
8.083902198884148405e+00 9.594178585535889920e+17
8.090154250082047582e+00 9.631481721707621120e+17
8.096406301279946760e+00 9.668784855604834560e+17
8.102658352477847714e+00 9.706087988187271680e+17
8.108910403675746892e+00 9.726971224794429440e+17
8.115162454873646070e+00 9.740909298388554240e+17
8.121414506071545247e+00 9.754474467765519360e+17
8.127666557269444425e+00 9.768039639143978240e+17
8.133918608467345379e+00 9.781223937520980480e+17
8.140170659665244557e+00 9.793432801883001600e+17
8.146422710863143735e+00 9.805338227580449280e+17
8.152674762061042912e+00 9.819757101432943360e+17
8.158926813258943866e+00 9.833833729546574080e+17
8.165178864456843044e+00 9.846077799617749760e+17
8.171430915654742222e+00 9.859177928499447040e+17
8.177682966852641400e+00 9.877181953126657280e+17
8.183935018050540577e+00 9.896795405364069120e+17
8.190187069248441531e+00 9.916408858633000960e+17
8.196439120446340709e+00 9.936022316168783360e+17
8.202691171644239887e+00 9.955635770144143360e+17
8.208943222842139065e+00 9.975249224610769920e+17
8.215195274040040019e+00 9.994862676784576000e+17
8.221447325237939197e+00 1.001310874001007104e+18
8.227699376435838374e+00 1.003052961558484224e+18
8.233951427633737552e+00 1.004564998490640256e+18
8.240203478831636730e+00 1.005451186869480064e+18
8.246455530029537684e+00 1.006135807040766208e+18
8.252707581227436862e+00 1.006820427503484160e+18
8.258959632425336039e+00 1.007505048135014400e+18
8.265211683623235217e+00 1.008189668587479296e+18
8.271463734821136171e+00 1.009009970378792576e+18
8.277715786019035349e+00 1.009889219534795392e+18
8.283967837216934527e+00 1.010771625698596608e+18
8.290219888414833704e+00 1.012190597001441280e+18
8.296471939612732882e+00 1.013924847117549696e+18
8.302723990810633836e+00 1.015531441428284800e+18
8.308976042008533014e+00 1.017251052971615744e+18
8.315228093206432192e+00 1.018631253582216960e+18
8.321480144404331369e+00 1.020013444370922752e+18
8.327732195602232323e+00 1.021733383239442944e+18
8.333984246800131501e+00 1.023558578906325760e+18
8.340236297998030679e+00 1.025255016359856768e+18
8.346488349195929857e+00 1.026820150892076032e+18
8.352740400393829034e+00 1.027855075976945664e+18
8.358992451591729989e+00 1.028244132908252544e+18
8.365244502789629166e+00 1.028460114860842240e+18
8.371496553987528344e+00 1.028676096142626560e+18
8.377748605185427522e+00 1.028892077404341120e+18
8.384000656383328476e+00 1.029108059356346112e+18
8.390252707581227654e+00 1.029324040639038976e+18
8.396504758779126831e+00 1.029540021934801664e+18
8.402756809977026009e+00 1.030488837331366784e+18
8.409008861174925187e+00 1.031717473458966528e+18
8.415260912372826141e+00 1.033064348855224320e+18
8.421512963570725319e+00 1.034272039496207104e+18
8.427765014768624496e+00 1.034894780842984192e+18
8.434017065966523674e+00 1.033833935142855168e+18
8.440269117164424628e+00 1.031375525960723712e+18
8.446521168362323806e+00 1.028599164801788416e+18
8.452773219560222984e+00 1.026309057154979712e+18
8.459025270758122161e+00 1.023773077941629184e+18
8.465277321956021339e+00 1.020501881689739008e+18
8.471529373153922293e+00 1.017011153794902656e+18
8.477781424351821471e+00 1.013562238505893376e+18
8.484033475549720649e+00 1.010380313811484800e+18
8.490285526747619826e+00 1.007135248148878592e+18
8.496537577945520781e+00 1.003747653563247360e+18
8.502789629143419958e+00 1.001273392392018048e+18
8.509041680341319136e+00 9.995446487690956800e+17
8.515293731539218314e+00 9.974194968508295680e+17
8.521545782737117491e+00 9.945386106078451200e+17
8.527797833935018446e+00 9.914452885290329600e+17
8.534049885132917623e+00 9.883519669030666240e+17
8.540301936330816801e+00 9.853680620007930880e+17
8.546553987528715979e+00 9.825698834542976000e+17
8.552806038726616933e+00 9.797453562154490880e+17
8.559058089924516111e+00 9.778969285108101120e+17
8.565310141122415288e+00 9.763807293959951360e+17
8.571562192320314466e+00 9.753550211400156160e+17
8.577814243518213644e+00 9.742752051068559360e+17
8.584066294716114598e+00 9.727603661346168320e+17
8.590318345914013776e+00 9.692933958907655680e+17
8.596570397111912953e+00 9.646939517165779200e+17
8.602822448309812131e+00 9.611593002453171200e+17
8.609074499507713085e+00 9.581123053048158720e+17
8.615326550705612263e+00 9.558821237130291200e+17
8.621578601903511441e+00 9.549072244837976320e+17
8.627830653101410618e+00 9.544813890968832000e+17
8.634082704299309796e+00 9.533923227781429760e+17
8.640334755497210750e+00 9.514451218510755840e+17
8.646586806695109928e+00 9.506107058678251520e+17
8.652838857893009106e+00 9.501045761540800000e+17
8.659090909090908283e+00 9.494919906467517440e+17
8.665342960288809238e+00 9.475282765590259200e+17
8.671595011486708415e+00 9.458811867897817600e+17
8.677847062684607593e+00 9.433576413842529280e+17
8.684099113882506771e+00 9.406049637561568000e+17
8.690351165080405949e+00 9.380459313169414400e+17
8.696603216278306903e+00 9.363145682677493760e+17
8.702855267476206080e+00 9.356956346393203200e+17
8.709107318674105258e+00 9.353973938319983360e+17
8.715359369872004436e+00 9.348742282519270400e+17
8.721611421069905390e+00 9.341754517971856640e+17
8.727863472267804568e+00 9.331432907072995840e+17
8.734115523465703745e+00 9.308656002414776320e+17
8.740367574663602923e+00 9.282355544581408000e+17
8.746619625861502101e+00 9.256699703945834240e+17
8.752871677059403055e+00 9.243239449510520320e+17
8.759123728257302233e+00 9.230936641540582400e+17
8.765375779455201410e+00 9.217486983374474240e+17
8.771627830653100588e+00 9.204239469857575680e+17
8.777879881851001542e+00 9.179118237746577920e+17
8.784131933048900720e+00 9.147894545470860800e+17
8.790383984246799898e+00 9.131796193435546880e+17
8.796636035444699075e+00 9.124671036164154880e+17
8.802888086642600030e+00 9.118592416535960320e+17
8.809140137840499207e+00 9.126561984915440640e+17
8.815392189038398385e+00 9.130796187699484160e+17
8.821644240236297563e+00 9.131082699472849920e+17
8.827896291434196741e+00 9.128930994724495360e+17
8.834148342632097695e+00 9.119198898126699520e+17
8.840400393829996872e+00 9.107696856876016640e+17
8.846652445027896050e+00 9.106335728523153920e+17
8.852904496225795228e+00 9.107719483245329920e+17
8.859156547423696182e+00 9.106181403993123840e+17
8.865408598621595360e+00 9.095406081745352960e+17
8.871660649819494537e+00 9.091807592765761280e+17
8.877912701017393715e+00 9.096512299971280640e+17
8.884164752215292893e+00 9.102833711922467840e+17
8.890416803413193847e+00 9.106952008726307840e+17
8.896668854611093025e+00 9.108824199831185920e+17
8.902920905808992202e+00 9.098188860796128000e+17
8.909172957006891380e+00 9.084015260101465600e+17
8.915425008204792334e+00 9.070469429497969920e+17
8.921677059402691512e+00 9.072179794909614080e+17
8.927929110600590690e+00 9.076960736892876800e+17
8.934181161798489867e+00 9.080316672732669440e+17
8.940433212996389045e+00 9.071801129619820800e+17
8.946685264194289999e+00 9.055182642187517440e+17
8.952937315392189177e+00 9.054445032731054080e+17
8.959189366590088355e+00 9.050642662776016640e+17
8.965441417787987533e+00 9.053681850453139200e+17
8.971693468985888487e+00 9.060100172175676160e+17
8.977945520183787664e+00 9.064059356507294720e+17
8.984197571381686842e+00 9.055473840222492160e+17
8.990449622579586020e+00 9.042872147014512640e+17
8.996701673777485198e+00 9.036550348815016960e+17
9.002953724975386152e+00 9.028243694699610880e+17
9.009205776173285329e+00 9.009299128649062400e+17
9.015457827371184507e+00 8.999614589458325760e+17
9.021709878569083685e+00 8.995370961417095680e+17
9.027961929766984639e+00 8.989453555953610240e+17
9.034213980964883817e+00 8.975512782520162560e+17
9.040466032162782994e+00 8.960742237686334720e+17
9.046718083360682172e+00 8.961438571589306880e+17
9.052970134558581350e+00 8.966372519694184960e+17
9.059222185756482304e+00 8.970434894012247040e+17
9.065474236954381482e+00 8.974497269514900480e+17
9.071726288152280659e+00 8.975066133202516480e+17
9.077978339350179837e+00 8.970675257925242880e+17
9.084230390548080791e+00 8.964787453977914880e+17
9.090482441745979969e+00 8.965685077939704320e+17
9.096734492943879147e+00 8.970103327324298240e+17
9.102986544141778325e+00 8.975756703217620480e+17
9.109238595339677502e+00 8.975191271594725120e+17
9.115490646537578456e+00 8.968972998455843840e+17
9.121742697735477634e+00 8.971390822901898240e+17
9.127994748933376812e+00 8.977736115979669760e+17
9.134246800131275990e+00 8.983517044653222400e+17
9.140498851329176944e+00 8.985550882246878720e+17
9.146750902527076121e+00 8.977975029417519360e+17
9.153002953724975299e+00 8.966858780300889600e+17
9.159255004922874477e+00 8.958035136794378240e+17
9.165507056120773655e+00 8.951278433279646720e+17
9.171759107318674609e+00 8.946042274662272000e+17
9.178011158516573786e+00 8.939968429512599040e+17
9.184263209714472964e+00 8.934986277676289280e+17
9.190515260912372142e+00 8.940066772950494720e+17
9.196767312110273096e+00 8.939995847360779520e+17
9.203019363308172274e+00 8.942108030671777280e+17
9.209271414506071451e+00 8.943936003025693440e+17
9.215523465703970629e+00 8.950060685239929600e+17
9.221775516901869807e+00 8.958086411759909120e+17
9.228027568099770761e+00 8.965402530213150720e+17
9.234279619297669939e+00 8.963824973537803520e+17
9.240531670495569116e+00 8.953518211224564480e+17
9.246783721693468294e+00 8.942134862062046720e+17
9.253035772891369248e+00 8.932181912380698880e+17
9.259287824089268426e+00 8.925548557385523200e+17
9.265539875287167604e+00 8.930835371376302080e+17
9.271791926485066782e+00 8.937597659878338560e+17
9.278043977682965959e+00 8.944049797486767360e+17
9.284296028880866913e+00 8.963384410302428160e+17
9.290548080078766091e+00 8.979808546932081920e+17
9.296800131276665269e+00 8.988931699758804480e+17
9.303052182474564447e+00 8.991836423320738560e+17
9.309304233672465401e+00 8.987998167459276800e+17
9.315556284870364578e+00 8.990042432910950400e+17
9.321808336068263756e+00 9.003385553614771200e+17
9.328060387266162934e+00 9.020218314339307520e+17
9.334312438464062112e+00 9.037051077690391040e+17
9.340564489661963066e+00 9.052140698611340800e+17
9.346816540859862243e+00 9.065770146137340160e+17
9.353068592057761421e+00 9.068046932186424320e+17
9.359320643255660599e+00 9.058965020249484800e+17
9.365572694453561553e+00 9.048291846716828160e+17
9.371824745651460731e+00 9.039323873238743040e+17
9.378076796849359908e+00 9.030865937658941440e+17
9.384328848047259086e+00 9.032450116820413440e+17
9.390580899245158264e+00 9.039493032804341760e+17
9.396832950443059218e+00 9.047913552896363520e+17
9.403085001640958396e+00 9.054507322398744320e+17
9.409337052838857574e+00 9.059665374740103680e+17
9.415589104036756751e+00 9.058622939843998720e+17
9.421841155234657705e+00 9.048769286302330880e+17
9.428093206432556883e+00 9.036124551556629760e+17
9.434345257630456061e+00 9.025266062744056320e+17
9.440597308828355239e+00 9.015832514564120320e+17
9.446849360026254416e+00 9.006675762650890240e+17
9.453101411224155370e+00 9.008282294960373760e+17
9.459353462422054548e+00 9.014905729271498240e+17
9.465605513619953726e+00 9.019281827251143680e+17
9.471857564817852904e+00 9.022199565453011200e+17
9.478109616015753858e+00 9.020308134378982400e+17
9.484361667213653035e+00 9.008867963128128000e+17
9.490613718411552213e+00 8.993965240156916480e+17
9.496865769609451391e+00 8.979062517185684480e+17
9.503117820807350569e+00 8.964159794214466560e+17
9.509369872005251523e+00 8.949629766217996800e+17
9.515621923203150700e+00 8.935821012753738240e+17
9.521873974401049878e+00 8.922269563062853120e+17
9.528126025598949056e+00 8.918720405159768320e+17
9.534378076796850010e+00 8.912116490143884800e+17
9.540630127994749188e+00 8.903123866449228800e+17
9.546882179192648366e+00 8.894743261272069120e+17
9.553134230390547543e+00 8.876330692131169280e+17
9.559386281588446721e+00 8.857049510625628160e+17
9.565638332786347675e+00 8.842861772384177920e+17
9.571890383984246853e+00 8.830217034538855680e+17
9.578142435182146031e+00 8.817572301489067520e+17
9.584394486380045208e+00 8.806698266880080640e+17
9.590646537577946162e+00 8.797259539891192320e+17
9.596898588775845340e+00 8.788102787980860160e+17
9.603150639973744518e+00 8.789615537931489280e+17
9.609402691171643696e+00 8.793881492579025920e+17
9.615654742369542873e+00 8.797016941371749120e+17
9.621906793567443827e+00 8.797487942198312960e+17
9.628158844765343005e+00 8.788687938381678080e+17
9.634410895963242183e+00 8.776043208099532800e+17
9.640662947161141361e+00 8.764575054564990720e+17
9.646914998359042315e+00 8.754850461856738560e+17
9.653167049556941492e+00 8.744703378009451520e+17
9.659419100754840670e+00 8.743423477453200640e+17
9.665671151952739848e+00 8.746459488263247360e+17
9.671923203150639026e+00 8.746536726939655680e+17
9.678175254348539980e+00 8.751028922864917760e+17
9.684427305546439158e+00 8.755650088387980800e+17
9.690679356744338335e+00 8.757180040947947520e+17
9.696931407942237513e+00 8.747136893566798080e+17
9.703183459140138467e+00 8.732886213691166720e+17
9.709435510338037645e+00 8.719306454247234560e+17
9.715687561535936823e+00 8.701837271650849280e+17
9.721939612733836000e+00 8.694299044970375680e+17
9.728191663931735178e+00 8.691067975315450880e+17
9.734443715129636132e+00 8.686898944549066240e+17
9.740695766327535310e+00 8.677174142504193280e+17
9.746947817525434488e+00 8.660548280943270400e+17
9.753199868723333665e+00 8.645417216576989440e+17
9.759451919921234619e+00 8.634903827039569920e+17
9.765703971119133797e+00 8.625799877329297920e+17
9.771956022317032975e+00 8.616695928141701120e+17
9.778208073514932153e+00 8.607591975683262720e+17
9.784460124712831330e+00 8.598488023731098880e+17
9.790712175910732284e+00 8.591734157215575040e+17
9.796964227108631462e+00 8.588262606482216960e+17
9.803216278306530640e+00 8.585841560629632000e+17
9.809468329504429818e+00 8.583420510383456000e+17
9.815720380702330772e+00 8.580999461958481920e+17
9.821972431900229950e+00 8.572311943950551040e+17
9.828224483098129127e+00 8.559458421201232640e+17
9.834476534296028305e+00 8.546084180512609280e+17
9.840728585493927483e+00 8.534508587277621760e+17
9.846980636691828437e+00 8.523832089822679040e+17
9.853232687889727615e+00 8.512691771284712960e+17
9.859484739087626792e+00 8.499696305466768640e+17
9.865736790285525970e+00 8.494012207434629120e+17
9.871988841483426924e+00 8.492628452984327680e+17
9.878240892681326102e+00 8.484875188432211200e+17
9.884492943879225280e+00 8.471616135875758080e+17
9.890744995077124457e+00 8.460217268910379520e+17
9.896997046275023635e+00 8.457639141513745920e+17
9.903249097472924589e+00 8.452556629104225280e+17
9.909501148670823767e+00 8.446239100984504320e+17
9.915753199868722945e+00 8.435903881113361920e+17
9.922005251066622122e+00 8.417076142396143360e+17
9.928257302264523076e+00 8.395220261389016320e+17
9.934509353462422254e+00 8.377235814528227840e+17
9.940761404660321432e+00 8.365984591854813440e+17
9.947013455858220610e+00 8.357158233252048640e+17
9.953265507056119787e+00 8.357271542031516160e+17
9.959517558254020742e+00 8.361954384312734720e+17
9.965769609451919919e+00 8.366203862193994240e+17
9.972021660649819097e+00 8.370229078828540160e+17
9.978273711847718275e+00 8.369157349763558400e+17
9.984525763045619229e+00 8.365474824606946560e+17
9.990777814243518407e+00 8.361792298318341120e+17
9.997029865441417584e+00 8.358109771529870080e+17
1.000328191663931676e+01 8.354427244242888960e+17
1.000953396783721594e+01 8.350744719423571200e+17
1.001578601903511689e+01 8.347062193152734720e+17
1.002203807023301607e+01 8.343379665808757760e+17
1.002829012143091525e+01 8.339697145781155840e+17
1.003454217262881443e+01 8.336014617151482880e+17
1.004079422382671538e+01 8.332332087835665920e+17
1.004704627502461456e+01 8.328649560425376000e+17
1.005329832622251374e+01 8.324967040100129280e+17
1.005955037742041291e+01 8.321284512041605120e+17
1.006580242861831209e+01 8.318616038326458880e+17
1.007205447981621305e+01 8.316475082181552640e+17
1.007830653101411222e+01 8.314334118391473920e+17
1.008455858221201140e+01 8.312193154488071680e+17
1.009081063340991058e+01 8.308801422338956800e+17
1.009706268460781153e+01 8.304578052229139200e+17
1.010331473580571071e+01 8.299371200370307840e+17
1.010956678700360989e+01 8.298273806098910720e+17
1.011581883820150907e+01 8.300764451496202240e+17
1.012207088939940824e+01 8.302392937586821120e+17
1.012832294059730920e+01 8.297639830529651200e+17
1.013457499179520838e+01 8.289941076309944320e+17
1.014082704299310755e+01 8.280045319881781760e+17
1.014707909419100673e+01 8.270669902290506240e+17
1.015333114538890769e+01 8.256648520092984320e+17
1.015958319658680686e+01 8.249381683771292160e+17
1.016583524778470604e+01 8.246494105983267840e+17
1.017208729898260522e+01 8.248813823525903360e+17
1.017833935018050440e+01 8.254100427959664640e+17
1.018459140137840535e+01 8.249725055590487040e+17
1.019084345257630453e+01 8.240217732714965760e+17
1.019709550377420371e+01 8.230710411578814720e+17
1.020334755497210288e+01 8.227405302484624640e+17
1.020959960617000384e+01 8.227405307436381440e+17
1.021585165736790302e+01 8.227405306490288640e+17
1.022210370856580219e+01 8.227405305443939840e+17
1.022835575976370137e+01 8.227405303775310080e+17
1.023460781096160055e+01 8.228062732960584960e+17
1.024085986215950150e+01 8.229565296606462720e+17
1.024711191335740068e+01 8.231332234270067200e+17
1.025336396455529986e+01 8.233099170146219520e+17
1.025961601575319904e+01 8.234866113153064960e+17
1.026586806695109999e+01 8.236364349318018560e+17
1.027212011814899917e+01 8.241832259032599040e+17
1.027837216934689835e+01 8.249519171407854080e+17
1.028462422054479752e+01 8.257206080826434560e+17
1.029087627174269670e+01 8.264131935231132160e+17
1.029712832294059766e+01 8.265642624363184640e+17
1.030338037413849683e+01 8.265730662916715520e+17
1.030963242533639601e+01 8.265903349241344000e+17
1.031588447653429519e+01 8.264823044968595200e+17
1.032213652773219614e+01 8.266879217037350400e+17
1.032838857893009532e+01 8.273745247284126720e+17
1.033464063012799450e+01 8.277193073537423360e+17
1.034089268132589368e+01 8.276084640044029440e+17
1.034714473252379285e+01 8.274577580826741760e+17
1.035339678372169381e+01 8.267597855867916800e+17
1.035964883491959299e+01 8.255990490340981760e+17
1.036590088611749216e+01 8.249120732269964800e+17
1.037215293731539134e+01 8.246666144402936320e+17
1.037840498851329230e+01 8.244970244696363520e+17
1.038465703971119147e+01 8.243274344487896320e+17
1.039090909090909065e+01 8.246105508367183360e+17
1.039716114210698983e+01 8.251429039938721280e+17
1.040341319330488901e+01 8.256752573731051520e+17
1.040966524450278996e+01 8.262076104071027200e+17
1.041591729570068914e+01 8.267399636825041920e+17
1.042216934689858832e+01 8.270874634037141760e+17
1.042842139809648749e+01 8.269630752199728640e+17
1.043467344929438845e+01 8.270824851002792960e+17
1.044092550049228763e+01 8.274507379186958080e+17
1.044717755169018680e+01 8.275823131547376640e+17
1.045342960288808598e+01 8.275823125962991360e+17
1.045968165408598693e+01 8.275823126208766720e+17
1.046593370528388611e+01 8.275823129652436480e+17
1.047218575648178529e+01 8.275823131082639360e+17
1.047843780767968447e+01 8.275823126538753280e+17
1.048468985887758365e+01 8.275823125420312320e+17
1.049094191007548460e+01 8.275823126851735040e+17
1.049719396127338378e+01 8.275823124405386240e+17
1.050344601247128296e+01 8.275823122705625600e+17
1.050969806366918213e+01 8.275823128386200320e+17
1.051595011486708309e+01 8.275823131473136640e+17
1.052220216606498226e+01 8.275823125855825920e+17
1.052845421726288144e+01 8.275823128502259200e+17
1.053470626846078062e+01 8.275823131596075520e+17
1.054095831965867980e+01 8.275823125985008640e+17
1.054721037085658075e+01 8.275823122706055680e+17
1.055346242205447993e+01 8.275823128370581760e+17
1.055971447325237911e+01 8.275823131473564160e+17
1.056596652445027829e+01 8.275823125870819840e+17
1.057221857564817924e+01 8.275823128486666240e+17
1.057847062684607842e+01 8.275823131596500480e+17
1.058472267804397760e+01 8.275823125999982080e+17
1.059097472924187677e+01 8.275823122706470400e+17
1.059722678043977595e+01 8.275823128354967040e+17
1.060347883163767690e+01 8.275823131473994240e+17
1.060973088283557608e+01 8.273480059478714880e+17
1.061598293403347526e+01 8.269797536170295040e+17
1.062223498523137444e+01 8.266115013325982720e+17
1.062848703642927539e+01 8.262432481671271680e+17
1.063473908762717457e+01 8.258749952290464000e+17
1.064099113882507375e+01 8.255067432028965120e+17
1.064724319002297293e+01 8.250922078951121920e+17
1.065349524122087210e+01 8.245276697133146880e+17
1.065974729241877306e+01 8.238920733047383040e+17
1.066599934361667223e+01 8.233764635814151680e+17
1.067225139481457141e+01 8.222332261461975040e+17
1.067850344601247059e+01 8.207716371658406400e+17
1.068475549721037154e+01 8.193742102428892160e+17
1.069100754840827072e+01 8.179856955444544000e+17
1.069725959960616990e+01 8.170146570227079680e+17
1.070351165080406908e+01 8.166336316023194880e+17
1.070976370200196826e+01 8.164546199496588800e+17
1.071601575319986921e+01 8.162756082112080640e+17
1.072226780439776839e+01 8.160965967011002880e+17
1.072851985559566756e+01 8.158661826824592640e+17
1.073477190679356674e+01 8.155543982362455040e+17
1.074102395799146770e+01 8.152126061502878720e+17
1.074727600918936687e+01 8.148708149073441280e+17
1.075352806038726605e+01 8.145456809280591360e+17
1.075978011158516523e+01 8.142969070241441280e+17
1.076603216278306441e+01 8.139325239495582720e+17
1.077228421398096536e+01 8.131681115314428160e+17
1.077853626517886454e+01 8.122219586872284160e+17
1.078478831637676372e+01 8.112758060402001920e+17
1.079104036757466289e+01 8.103296526422560000e+17
1.079729241877256385e+01 8.093834996679252480e+17
1.080354446997046303e+01 8.086627156701575680e+17
1.080979652116836220e+01 8.082252800992599040e+17
1.081604857236626138e+01 8.078766783058749440e+17
1.082230062356416056e+01 8.075280765430033920e+17
1.082855267476206151e+01 8.071794748245002240e+17
1.083480472595996069e+01 8.068308731059976960e+17
1.084105677715785987e+01 8.064822719706575360e+17
1.084730882835575905e+01 8.061336699414845440e+17
1.085356087955366000e+01 8.058913344302708480e+17
1.085981293075155918e+01 8.057123233241950720e+17
1.086606498194945836e+01 8.055333119712960000e+17
1.087231703314735753e+01 8.053542995962494720e+17
1.087856908434525671e+01 8.051752874850478080e+17
1.088482113554315767e+01 8.049962763780034560e+17
1.089107318674105684e+01 8.049291692639603200e+17
1.089732523793895602e+01 8.049291689293320960e+17
1.090357728913685520e+01 8.049291686442416640e+17
1.090982934033475615e+01 8.049291690440879360e+17
1.091608139153265533e+01 8.049291692009848320e+17
1.092233344273055451e+01 8.049291688665537280e+17
1.092858549392845369e+01 8.049291691909465600e+17
1.093483754512635286e+01 8.049291693485690880e+17
1.094108959632425382e+01 8.049291691148940800e+17
1.094734164752215300e+01 8.049291688662200320e+17
1.095359369872005217e+01 8.049291691315768320e+17
1.095984574991795135e+01 8.049291692105118720e+17
1.096609780111585231e+01 8.048785320632609280e+17
1.097234985231375148e+01 8.047465251075413760e+17
1.097860190351165066e+01 8.045837454446511360e+17
1.098485395470954984e+01 8.044209656551413760e+17
1.099110600590744902e+01 8.042581855312711680e+17
1.099735805710534997e+01 8.040954052722759680e+17
1.100361010830324915e+01 8.037802638397181440e+17
1.100986215950114833e+01 8.031010664476216320e+17
1.101611421069904750e+01 8.023234061121712640e+17
1.102236626189694846e+01 8.015869642665648640e+17
1.102861831309484764e+01 8.008505225903306240e+17
1.103487036429274681e+01 8.001140812609162240e+17
1.104112241549064599e+01 7.993776398282391040e+17
1.104737446668854517e+01 7.987171660844042240e+17
1.105362651788644612e+01 7.984831526239516160e+17
1.105987856908434530e+01 7.984831523217643520e+17
1.106613062028224448e+01 7.984831523218933760e+17
1.107238267148014366e+01 7.984831527035289600e+17
1.107863472267804461e+01 7.984831524839614720e+17
1.108488677387594379e+01 7.984831523706598400e+17
